geneNames	GSM1337304	GSM1337305	GSM1337306	GSM1337307	GSM1337308	GSM1337309	GSM1337310	GSM1337311	GSM1337312	GSM1337313	GSM1337314	GSM1337315	GSM1337316	GSM1337317	GSM1337318	GSM1337319	GSM1337320	GSM1337321	GSM1337322	GSM1337323	GSM1337324	GSM1337325	GSM1337326
ACSL1	1872.1	773.6	6314.05	5129.45	6503.4	3635.15	535	620.5	546.65	1849.9	1484.65	809.1	659.6	946.4	2643.35	1184.8	573.5	1182.65	1464.3	1610.65	929.65	3015.05	2099.3
ACSL3	580	664.6	733.466666666667	874.6	647.433333333333	544.233333333333	812.833333333333	800.233333333333	906.666666666667	571.166666666667	970.233333333333	1057.86666666667	689.366666666667	849.3	662.433333333333	725.8	519.233333333333	784.133333333333	719.466666666667	584.733333333333	796.5	831.1	706.366666666667
ACSL4	399.9	195.8	700.2	1151.7	1771.8	154.7	67.1	125.7	93.9	169.6	250.7	266.4	355.2	355.7	166.1	185.4	91.8	129.9	205.9	140.9	198.3	265.7	183.4
ACSL5	307.1	296.3	608.2	386.8	738.4	278.3	337.8	342.2	367.6	303.7	631.1	398.4	622.6	609.3	359.4	556.3	730.4	538.6	520.4	485.9	417.3	450.1	268.8
ACSL6	60.3666666666667	66.1666666666667	83.4	86	81.0666666666667	65.0666666666667	47	53.8666666666667	75.2666666666667	85.9	93.8333333333333	58.9666666666667	98.8	66.6333333333333	56.2666666666667	58.4333333333333	69.1666666666667	46.0666666666667	44.6	108.766666666667	70.2	74.9666666666667	87.1333333333333
ACSM1	32.1	11.1	10.1	15.2	12.3	8.2	47	11.4	21	10.2	4.3	6.9	6	5.3	6.8	8.2	6.9	15.5	17.9	10.3	10	10.3	13.5
ACSM3	67.6	51.35	36.7	58.9	70.25	11.6	22.2	35.05	25.45	23.65	73.2	57.65	51	49.55	24.95	37	52.2	34.7	42.35	114.1	36.75	34.15	22.8
ACSM5	174.9	420.6	769.6	135.6	193.55	659	296.75	415.5	396.2	433.7	195.7	286.45	268.4	211.15	426.2	196.55	353.75	250	195.75	232.2	157.65	429.45	217.85
ACSS3	231.1	230.3	621.4	150.3	266	410	174.8	206	246.4	259.6	297.8	200	269	166	253.7	225.9	172.1	198	114.8	213	192.2	223.6	160.6
ACTA1	25	39.4	51	62.7	37.7	48.1	79.7	42.4	63.1	9.6	6.8	17.4	52.7	35.6	65.3	23.6	47.4	15.2	47.9	48.5	19.6	21.5	65.2
ACTA2	2408.15	2011.15	1544.45	651.75	888.35	1653.85	4273.5	2411	1812.75	1273.25	2088	3267.75	2189.95	1654.85	4825.25	1431.4	1577.5	1455.25	1572.95	1468.45	2476.15	885.45	943.35
ACTB	19796.92	23207.6	15311.68	21352.9	16761.84	16452.02	24247.24	20541.12	20501.64	22738.92	15474.42	10867.36	12991.36	14198.9	13173.06	14815.2	17703.74	16307.52	14509.16	18257.94	14630.06	16404.88	22057.06
ACTC1	109.2	275.5	205.2	299.6	284.2	304.7	271.8	149.2	161.5	142.4	322.3	769	168	278.8	943.3	92.6	36.8	163.8	126.8	109	234.2	95.1	262.9
ACTG2	241.5	246.9	404.4	205.5	271.6	176.8	692.5	257.3	142	129.9	376.3	547.7	269.7	158	1377.3	207.1	138.8	144.5	189.8	188.9	226	212.8	152.4
ACTL6A	395.1	335.8	575.4	594.3	558.7	266.3	190.2	154.8	190.5	161.8	209.5	271.3	287.6	308.9	194.8	223.9	212.6	175.5	268.5	179.1	306.4	211	243.3
ACTL6B	6.1	8.8	5.2	8.55	6.35	7.65	6.25	6.9	25.2	9.2	5.45	7.8	8.5	3.85	4.7	4.75	7.25	11.65	8.2	5.1	5.65	5.95	7.1
ACTL7A	15.1	6.2	16.2	20.4	20.6	17.8	9	7.8	9	7.6	18.6	13.4	14.6	6.9	10.7	7.6	5.4	9.6	3.9	10.1	6.5	12.5	8.4
ACTL7B	43.4	15.3	10.9	15.1	57.1	11.9	23	58.8	25	27.3	49.8	12.1	10.9	10.1	13.2	13.8	6.6	16.3	9.9	9.7	10.2	34.7	29.1
ACTL8	40.2	20.7	18.7	22.5	52	31.1	31.9	98.1	45.3	109.2	25.2	18.2	30	18.8	20.9	33.9	25.1	32.4	22.8	38.6	23.2	54	51.5
ACTN1	2657.1	1279.73333333333	941.733333333333	2106.9	2094.7	787.6	1978.76666666667	1181.7	908.566666666667	1325.06666666667	1184.6	1633.56666666667	1691.5	1577.6	1741.96666666667	1225.76666666667	793.7	1158.13333333333	1654.76666666667	1359.5	1556.43333333333	1118	2581.16666666667
ACTN2	66.05	43.525	55.8	43.25	55.85	35.925	25.875	31.225	54.125	39.35	80.7	62.875	76.25	42.975	39.575	43.675	43.825	33.075	42.7	74.575	52.525	45.1	59.725
ACTN3	80.3	54.9	93.8	67	144.9	74.8	123.2	82.5	95.2	39.5	84	80.6	129.2	93.6	80.8	95.1	23.9	54.1	68.8	66	71.1	76.8	138.2
ACTN4	2091	2497.4	1108.6	2291.6	1229	2066.5	3324.3	2424.5	2560.4	1741.4	2896.6	2618.4	2040.4	2441.9	2074.9	1946.8	1647.6	1733.6	1925.4	1350.6	1452.3	885.8	1457.4
ACTR10	2262.1	3212.1	2784.6	2216.8	2142.3	2482.7	2363.5	1912.6	1935.5	2079.9	3099.5	3087.7	2802.9	3245.2	2718.4	3191	2430.4	2370.8	2645.9	2701.5	3042.6	2863.8	2377.5
ACTR1A	910.35	955.9	769.1	800.2	757.75	1093	1260.75	1086.95	1220.15	1101.45	1038.55	849.5	780.7	974.55	857.15	1047.95	759.4	849.15	806.65	674.75	780.8	681.1	1158.1
ACTR1B	686.1	703.8	662.1	379.4	515.5	674.3	711.8	738.4	740	761.5	682.8	716.3	523.4	381.1	830.1	434.6	680	565.4	693.7	678.7	660.1	620.5	756.1
ACTR2	1810.96666666667	1599.56666666667	1522.76666666667	1782.2	2138.13333333333	1417.43333333333	1591.56666666667	1390.36666666667	1714.73333333333	1383.76666666667	1705.66666666667	1430.93333333333	2114.46666666667	1776.2	1557.03333333333	1931.36666666667	1946.63333333333	2220.7	1731.7	1679.2	1695.06666666667	2015.2	2268.03333333333
ACTR3	4496.6	3196.8	2383.1	5711.4	4058.63333333333	2616.1	3470.06666666667	2872.8	2957.73333333333	3540.96666666667	4029.43333333333	3340.96666666667	4125.3	5014.36666666667	3412.3	4137.2	4110.86666666667	4299.03333333333	4248.03333333333	4144.76666666667	3872	4659.3	4827.1
ACTR3B	182.9	39.7	183.5	289.3	188.2	166.2	86.8	107.6	122.5	62.3	97.7	92.7	89	72.2	138.7	101.7	80.9	80.8	92.5	81.9	142.3	98.3	84.8
ACTR5	202.45	210.65	176.4	286.5	246	235.15	164.4	177.7	210.9	236.7	211.15	178.9	171.8	176.8	199.65	158.6	271.85	225.95	285.9	292.1	230.1	189.4	223.15
ACTR6	371.9	401.2	477	364.6	554.7	282.3	171.5	203.4	188	281.3	308.5	438.5	432.6	499.9	338.6	294.3	399.4	298.6	424.4	333.3	463.2	340.9	241.5
ACTR8	138.3	223.3	185.2	234.6	172.7	279.9	146	192.1	225	220.2	160.9	188.4	162.9	199	142.1	164.6	162.1	212.1	142.7	125	180.5	188.4	200.8
ACVR1	1243.8	1836.5	1606.2	1470.3	1295	985.6	1018.2	901.7	1087.3	1107.2	1229.2	2431.4	1208.9	1363.7	1424.3	1443.1	885.6	981.9	1024.6	965.1	1751.5	1239.7	1094.8
ACVR1B	221.816666666667	222.683333333333	290.8	263.633333333333	283.9	202.116666666667	121.116666666667	144	146.083333333333	177.9	185.65	171.916666666667	198.183333333333	106.416666666667	206.883333333333	151.566666666667	156.45	175.683333333333	164.35	163.516666666667	140.883333333333	127.95	173.883333333333
ACVR2A	595.1	595.1	446	765.1	495.9	506.9	458.1	515.4	389.3	509.7	904.5	468.8	563.9	578	515.8	418.8	602.8	547.7	490.6	385	299.7	441.8	676.9
ACVR2B	152.4	192.5	209.8	176.4	246.9	81	135.7	142.4	185.5	200.6	175.6	208	247.5	113.3	89.9	163.8	158.3	133.9	144.3	225.2	164.8	137.3	183.7
ACVR2B-AS1	92	157.9	101.4	58.3	72.5	60.2	15.4	16.5	8.1	69.1	81.8	86.7	77.2	15.5	100.2	15.4	49.3	83.6	16.6	56.6	15.9	33.7	68.3
ACVRL1	489.9	314.7	326.7	206.6	102.6	251.8	169.6	224.6	155.2	236.3	177.1	213.7	192.4	141.2	144.1	211.5	104.6	159.3	219.8	173.8	153	109.9	149.4
ACYP1	214.4	318.4	158.5	119.5	114.3	443.4	196	291.8	331.7	233.2	375.2	342.5	165.4	521.4	265.3	134.6	166.5	118	310.2	325.7	490.4	291.5	170.4
ADA	617.3	276.65	213.45	285.65	332.5	436.85	344.9	324.75	293.25	303.9	363.05	314.85	404.75	383.8	247.95	409.15	357.95	442.5	528.3	458.95	418.75	475.6	379.9
ADAM10	839.2	1112.36666666667	853.833333333333	594.533333333333	619.033333333333	843.633333333333	665.333333333333	827.433333333333	1097.56666666667	933.966666666667	817.266666666667	939.966666666667	1134.36666666667	1030.46666666667	778.033333333333	905	860.833333333333	940.466666666667	1020.93333333333	886.166666666667	952.1	1121.4	921.333333333333
ADAM11	30.4	29.8	24.9	19.1	17.3	30.1	39.5	43.6	14.5	44.8	27.3	16.8	22.8	12	17.8	9.8	10.6	20.4	20.1	29.3	21.8	10.9	41.8
ADAM12	1603.4	132.15	99.075	152.6	184.25	49.35	221.225	89.25	79.95	47.875	148.625	79.35	261.05	79.55	96.9	305.375	64.9	182.25	386.425	206	270.3	153.2	664.425
ADAM15	287.3	240.7	225.1	233.4	292.3	220.8	460.5	373.8	351.5	163.8	123	55.3	76	81.7	75.4	88.8	63.1	93.1	66.4	80.2	45	59.5	293.8
ADAM17	588.7	513.966666666667	500.866666666667	554.733333333333	490.9	413.4	459.033333333333	490.933333333333	484.866666666667	418.8	382.466666666667	388.6	473.8	565.2	405.266666666667	430	442.433333333333	339.633333333333	467.8	360.933333333333	476.733333333333	573.633333333333	534.433333333333
ADAM18	60.1	47.9	70.8	77.3	79.9	59.9	8.3	10.6	11.5	19.3	107.2	38.8	118.4	19.3	15.9	50.9	18.9	41.9	16.5	62	46.4	39.6	60.1
ADAM19	305.5	122.45	149.6	386.7	195.3	91.45	82.4	170.35	135.7	132.55	260.15	156.95	295.6	250.55	95.7	266.9	284.65	243.85	178	387.25	150.8	201.1	258.55
ADAM2	16.1	5.7	3.8	6.2	5.1	7.8	27.3	1.3	16.3	6.9	8.5	6.5	3.8	17.5	1.6	11.1	24	2.2	3.3	31.8	8.7	1.7	2.3
ADAM20	79.15	111.15	100.65	83.45	99.4	50.45	54.45	43.5	36.65	48.8	23.55	71.9	103.1	52.65	31.85	81.75	54.35	68.5	48.95	56.95	58.85	49	87.75
ADAM21	100.1	171.6	169.8	166.4	201	91.1	102.4	82.6	128.7	107.9	152.2	165.5	182.4	76.6	76.3	136.5	74.2	85.5	104.8	194.6	142.6	84.5	151.2
ADAM22	36.1	72.0833333333333	75.9666666666667	32.9	76.9333333333333	90.1166666666667	30.1333333333333	42.4666666666667	67.6666666666667	54.0833333333333	56.3666666666667	28.7	40.3333333333333	32.4166666666667	46.7	35.7166666666667	40.0833333333333	31.5	28.4	29.8333333333333	32.3666666666667	37.0333333333333	16.8833333333333
ADAM23	299.3	149.75	87.15	178.15	82.2	84.4	177.15	141.75	254.25	91.45	114	114.7	167.05	82.15	102.8	50	93.05	84.55	51.1	88.2	101.35	10.7	89.6
ADAM28	127.433333333333	62.7333333333333	35	32.6666666666667	31.5333333333333	18.9333333333333	38.5	126.7	63.9	71.5	65.5	23.5666666666667	292.533333333333	233.9	49.1	189.266666666667	430.033333333333	326.433333333333	374.133333333333	282.966666666667	63.4666666666667	265.066666666667	249.433333333333
ADAM30	31.6	144.3	84.3	75.5	167.3	66.4	103.1	33.6	159.5	158.4	130.2	11.1	63.4	35.6	72.9	39.3	75.5	21.6	22.3	52.4	61.5	65	136.8
ADAM3A	22.5	4.2	1.2	4.1	9.8	5.8	17.4	1.3	6.9	8.8	10.4	36.6	34	6.1	9	17.4	15.6	43.6	32.5	6.5	5.7	2.2	9.2
ADAM5	74.35	74.55	66.1	80.75	86.6	58.45	46.75	59.85	65.65	52.65	141.15	58.8	115.5	67	82	72.8	50.1	74.9	45.2	90.55	61.15	81.25	63.2
ADAM7	19.55	19.25	21.45	9.25	35.75	28.95	29.85	35.25	19.25	8.15	11.75	27.75	31.6	22.45	26.65	10.6	15.15	4.25	15.95	17.6	15.7	14.8	22.75
ADAM8	88.15	68.9	23.05	455.95	54.8	38.5	99.95	104.95	54.45	110.4	167.4	15.15	98.75	158.8	92.05	76.5	147.75	117.85	302.15	113.35	80.3	92	473.45
ADAM9	1812.7	2119.2	1678.1	1310.5	1822.7	1574.4	1832.3	1698.7	1464.5	2312.8	1263.8	2105.3	1620.5	1279.3	1307.6	1376.2	1257.6	1564.3	1944	804.9	1995.4	1645.9	1888
ADAMDEC1	389.1	88	43.4	52.3	63.1	38.9	69	56.5	44.2	39.1	1422.6	125.1	2079.1	1482.5	168.2	1318.6	4239.5	2423.2	1581.8	2646.5	89.2	895.5	668.7
ADAMTS1	1678.7	560.6	994.5	3009.5	3070.2	1594.1	236.4	1550.5	1275	3370.4	453.4	1698.3	974.7	386.6	1081.3	541	330	447.6	611.8	927.4	1180.2	504.8	612.2
ADAMTS12	160.3	174.6	155.4	196.4	176.9	104.2	123.9	61.9	77.4	110.3	145.3	146.1	156.5	136.2	114.4	88.1	81.9	100.7	72.2	104.4	142.4	101.2	206.7
ADAMTS13	108.7	36.1	33.4	74.9	103.2	34.6	81.1	40.7	35.9	119.7	81.2	38.7	69.2	26.4	41.6	26	25.6	64	55.2	35.8	86.5	28.3	105.7
ADAMTS2	328.95	462.5	271.9	269.15	346.95	472.8	578.4	343.95	374.65	550.55	520.35	687.85	361.95	483.95	479.35	617.9	165	382.35	217.55	367.35	428.7	400.3	780.6
ADAMTS20	40.5	50.5	25.4	58.8	37	30.4	19.4	15.2	33.4	34.7	49.7	64.6	43.3	46.2	33.2	37.8	14.6	36	32.1	36	8.5	28.6	1.5
ADAMTS3	146.9	83.5	64.3	191.4	166	96.2	237.5	181	297	127.5	121.5	92.5	190.3	176.7	110.7	83.5	155	101.9	92.1	191.2	309.2	109.7	82.9
ADAMTS5	1004.6	2482.8	3309.6	1096.5	1087.9	3857.4	550.1	1113.6	1404.2	1567.3	3377.1	1149.5	1062	2061.2	3122.9	1253.2	608.1	829.2	1269.3	948.9	1845	1008.5	1162.9
ADAMTS6	89.4	91	102	98.7	162	107.8	43.6	74.6	19.9	52	77.7	54.4	75.8	40.1	12.6	15.3	30.5	62.7	33.5	57.1	37.9	48.6	137.7
ADAMTS7	100.7	109.55	91.6	110.45	106.25	121.45	115.85	74.2	109.25	115.6	74.65	41.7	63.15	63.25	67.65	68.55	58.05	46.2	76.8	44.25	41.15	42.4	132.6
ADAMTS8	22.7	43	22	53.1	49.15	55.1	33.45	29.2	46.5	39.1	27.85	25.2	35	22.75	31.7	59.3	19.9	29.95	32.8	15.2	23.55	17.7	14.35
ADAMTS9	887.6	282	486.7	1001	848.6	105.2	76.5	270.2	267.3	2048.9	189.7	125.4	239.1	138.2	136.5	127.8	115.2	141.9	221.6	371	354.9	276.8	251.2
ADAMTSL2	11.7	10.9	8.8	18.3	9.6	10	10.9	20.5	77.3	22.8	6.8	7.5	7.3	7.9	9.6	12.6	6.5	8	3.8	7.2	8.9	6.5	8.8
ADAMTSL3	241.9	908	388.7	294.6	442.3	434.7	988.5	1623.2	1925.6	500.5	827.3	692.2	815	515	892.1	287	977.5	564.3	312.9	588.9	378.7	244.5	132.9
ADAMTSL4	170.2	232.9	150.7	242	137.8	122.1	144.1	244.3	212.2	302	234.4	140.6	221.7	106	70.9	91.3	82.2	163.9	163	202.5	177.2	181.5	388.2
ADAP1	216.15	340.45	153.3	300.9	311.4	366.55	314.15	328.85	458.05	404.15	653.7	330.8	492.4	596.75	289.5	438.7	277.1	362.55	308.35	439.65	363.9	524.55	462.4
ADAP2	834.7	3262.1	716.3	1174.7	1174.6	1085.2	1774.7	2435.3	2180.1	2424.9	1325.8	827.8	1891	1881.7	622.9	1252.7	1533.4	1763.2	1640.8	636.2	914.6	1353.4	1320.9
ADAR	2536	2433	2582	2764.1	2571.8	2034.2	3030.3	2939.9	3005.9	2303.7	3550.9	3144.7	2963.4	3649.7	2476.9	3150.3	3627.9	3165.6	2821.3	3243.6	2260.6	2646.9	2880.4
ADARB1	242.6	263.833333333333	265.8	119.633333333333	154.3	166.133333333333	220.133333333333	176.5	157.633333333333	170.666666666667	164.866666666667	247.3	178.4	164.333333333333	328.133333333333	123.933333333333	174.266666666667	129.333333333333	162.166666666667	137.166666666667	217.5	123.766666666667	186.133333333333
ADARB2	9	8.5	13.3	10.6	12.6	14.5	12.4	9.6	20.3	26.5	61.4	18.7	14.5	9.8	16.7	8.4	5.1	7.7	13.3	15.5	13	9.7	13.1
ADAT1	354.4	398.4	335.3	404.7	311.6	289.7	253.5	326.5	326.6	332.5	327.1	314.4	334.1	265.2	299.6	211.6	344.4	412	213.2	261.1	357.4	296.4	360.6
ADCK2	198.8	212.9	194.65	113.8	146.65	152.325	371.65	259.825	201.025	190.375	208.075	208.9	252.95	207.225	231.45	253	377.625	268.175	256.025	242.55	222.075	273.175	270.35
ADCK3	588.2	763.6	1900.1	171	674.7	1176.6	751.7	885.9	764.1	922.4	778.1	727.4	681.7	695.1	1584.2	576.8	1018.1	730.7	922.2	801.7	714.2	771.9	562.3
ADCK4	59.5	61.7	15.7	13.6	111.9	5.8	42.2	25.9	38.5	13.2	49.2	8.6	10.8	26.1	6.2	5.7	3.3	16.4	29.8	10.2	14.6	7.1	29.5
ADCY1	123.733333333333	145.3	95.5333333333333	112	114.266666666667	56.7	229.8	139.6	158.9	74.6333333333333	150.033333333333	101.366666666667	248.366666666667	215.933333333333	79.0666666666667	119.3	200.366666666667	127.8	61.1666666666667	168.866666666667	141.9	68.7	135.5
ADCY10	40.15	16.6	53.75	45.2	19.65	23.5	42.2	65	32.5	44.2	37.25	25.5	39.35	33.8	23.3	28	28.8	30.4	33.35	43.55	24.15	31.2	34.2
ADCY2	89.3333333333333	266.466666666667	138.666666666667	104.5	132.4	236.1	47.2333333333333	108.2	118.2	142.8	80.7666666666667	55.2	102.866666666667	66.5333333333333	165.366666666667	56.0333333333333	34.5	50.5333333333333	29.9666666666667	71.5	75.8	80.5666666666667	70.2666666666667
ADCY3	595.15	434.15	629.45	372.35	597.65	856.05	913.35	779.25	575.75	513.65	767.3	400.8	413	363.35	735.2	509.5	486.3	510.9	485.05	478.45	396.7	392.8	645.95
ADCY6	523.6	523	777.1	451.5	486.6	558.6	657.5	770.7	900.4	696.6	381.4	465.9	388.4	380	537.3	336.9	262.8	324.3	369.9	649.6	643.1	469.8	494.5
ADCY7	304.2	848.8	271.2	509.1	442.2	242.9	474.3	584.6	657.5	415.6	489.8	664.5	718.3	959.4	315.6	536.6	542.8	600.7	1121.6	568.6	1009.6	814.6	802.8
ADCY8	44.5	9.4	27.5	16.6	50	29.9	107.1	30	103.6	85.8	27.9	128.5	13.3	16.7	6.1	36.7	18.3	18.6	10.3	12.3	15.1	5.9	15.8
ADCY9	215.033333333333	273.433333333333	239.266666666667	241.966666666667	180.066666666667	270.6	316.7	353.566666666667	331.2	317.533333333333	241.7	396.7	248.266666666667	192.033333333333	376.633333333333	242.833333333333	200.266666666667	176.1	186	247.033333333333	338.133333333333	169.233333333333	269
ADCYAP1	172.4	181.6	105.7	136.7	194.9	65.8	74	142.9	53.8	52.6	187.6	138.7	173.2	100.7	92.8	164.5	103.1	128.1	111.6	245.1	93.1	164.4	44.2
ADCYAP1R1	75.8	112	32.7	109.1	76.6	88.6	108.8	193.4	100.4	90.9	38.1	29.9	71.6	52.5	71.1	14.2	17	69.1	78.9	23.5	91.2	9.7	105.7
ADD1	876.266666666667	988.033333333333	873.4	559.066666666667	655.666666666667	926.9	1035.9	1208.03333333333	1165.2	931.766666666667	1052.23333333333	892.133333333333	698.566666666667	587.866666666667	1064.53333333333	761.966666666667	981.766666666667	846.1	644.966666666667	665.7	745.7	501.6	862.266666666667
ADD2	92.7	132.4	98.1333333333333	139.366666666667	109.766666666667	122.2	113.966666666667	77	91.5	100.666666666667	144.866666666667	53.8666666666667	117.433333333333	78.0666666666667	87.3666666666667	90.5	109.066666666667	101.733333333333	67.8333333333333	97.6	44.1333333333333	133.5	114.366666666667
ADD3	2137.45	2113.8	3608.625	620.95	1216.35	3128	3153.725	2222.475	2230.65	2485.575	2585.725	3605.9	2831.25	2223.875	3834.125	2997.175	2909.125	3345.65	2433.65	2299.175	3263.85	1715.2	1859.525
ADD3-AS1	22.25	39.85	52.95	26.25	8.75	12.1	26.4	34.05	11.15	27.7	65.25	20.55	10	43.65	15.9	59.15	30.25	10.4	25.45	13.15	41	19	16.45
ADGB	8.3	53.2	4	24.2	30.6	10.9	49.6	14.2	32	30	5.6	29.8	4.5	6.9	4.2	11.3	9.1	2.2	11	8.1	13.1	2	24.7
ADH1A	73.3	83.1	317.9	90.4	134.8	120.5	59.4	53.6	40.3	109	103.6	49.7	50.9	28.7	121	62.6	8.3	5.1	42.3	104.9	68.9	79	42.4
ADH1B	83	673.5	8187.4	56.1666666666667	3832.4	2195.9	26.4333333333333	56	19.7	725.8	1065.26666666667	177.433333333333	24.0666666666667	65.8	3117.33333333333	53.8666666666667	17.1666666666667	33.2	23.1	1018.5	8.53333333333333	1242.66666666667	31.0333333333333
ADH1C	10.7	128	1084.3	41.9	229.2	325.4	36.6	19.7	30.5	66.5	74.9	67.5	12.8	21.5	937.6	28.6	32.4	39.9	48.4	33.1	9.8	48.1	15.3
ADH5	1275.85	2160.5	2749.2	647.2	1088.95	2830.95	1492.25	872.85	929.3	1483.25	1778.15	1839.75	1369.1	1292.15	2151.05	1583	1430.1	1504.6	1238.05	1396.35	1377.8	1192	1052.6
ADH6	96.7	39.15	26.6	71.55	96.5	14.2	36.6	30.8	70.1	25.8	123.8	29.55	31.25	34.65	35.25	35.85	51.5	19.4	37.45	21.35	13.25	30.95	33.9
ADH7	71.3	117.3	115.6	157.5	135.4	62.9	57.2	113.9	60.7	73.4	115.1	85.5	96	76	78.6	67.4	32.6	77.2	73.6	90.2	90.8	70.4	93.6
ADI1	1197.9	1253.5	1594.4	1112.1	1141.2	1916.5	794.3	1200.6	1079.7	988.8	1729.3	1131.2	1578.5	1387.6	899.8	1151.7	1036.7	1284.3	1708.6	1044.4	1429.8	1625.4	780.1
ADIPOQ	306.4	100.2	8332.4	211.3	5954.7	3047.8	25.6	163.9	61.5	906.9	1464.1	45.9	68.7	180.8	4959.2	74.3	36	44.5	104.3	1909.2	29.6	2395.9	63.5
ADIPOR1	1062.9	1067.5	848.7	1389.2	1028.4	829.2	829.8	991.2	934.3	944.9	1034	1136	1139.3	834.9	1139.1	1257	1266.9	1226.4	936.2	1212.2	1151.7	1564.1	1087
ADIPOR2	949	877.8	1356.4	1093.1	1327.8	1892	958.2	1167	1029.3	1059.1	1281.9	1072.6	968	1155.1	1410.1	922.3	890.5	893.3	732.9	1003.3	852.6	1085.6	771.3
ADIRF	702.3	2394.4	9715.8	1515.7	4411.7	2718.6	3929	1847.2	1544.6	1562.6	1350.5	2897.5	645.2	1089.1	7259.3	714	1108.9	819.6	1163.6	1871.2	2211.4	2397	613.9
ADK	422.65	426.6	419.1	975.8	366.7	898.45	573.7	388.4	422.6	557.2	550.7	629.8	538.45	359.85	585.65	813	939	649.65	495.1	435.05	549.35	545.25	392.45
ADM	626.3	4824.8	4634.3	1958.8	4253.2	1111.4	1172.8	1884.6	1802.8	912.4	666.7	1386.7	1050.7	557.1	1671.7	991.4	1561.6	982.8	1891.7	367.6	672.7	1036.1	1985
ADM2	219.3	195.3	41.4	287.5	195.6	183.8	260	223.6	286.9	267.3	44.6	70.3	44.5	75.2	84.9	37.6	52.9	23.9	86.1	106.4	58.7	34.4	473.9
ADNP	1011.1	756.8	927.2	925.6	848	522.6	660.1	709.1	677.8	629.5	894.7	1087.5	1074.1	932.7	980.8	982.6	1330.2	1156.5	983.4	1091.5	1025	867.6	681.3
ADNP2	378.7	506.65	482.2	583.55	453.2	329	441.3	496.1	500.45	415	522.3	399.05	395.35	397.4	370.7	397.35	378.3	368.55	422.35	401.2	338.8	430.45	419.65
ADO	495.95	414.65	443.9	797.1	685.45	308.1	265.65	323.25	297.3	351.6	459.25	587.7	627.1	485.7	466.5	526.35	417	473.45	416.25	401	456.35	529.15	375.1
ADORA1	171.75	149.25	177.1	147.65	132.55	199.25	224.6	266.5	230	149.45	142	130.8	168.8	128.4	123.55	113.3	87.3	93.5	115.5	156.3	157.8	128.4	235.55
ADORA2B	236	236.8	117.1	297.7	238.9	342.4	199.9	293.8	388.2	432.9	375.2	402.2	221.4	277	231.9	273.3	187.6	224.2	209.7	233.1	278.6	292.6	485.4
ADORA3	390.7	1546.1	802.8	228.7	352.4	1214.1	1285.3	957	892	1353.8	263.3	471	804.8	434.8	400.3	543.1	374.3	408.7	770.9	327.1	612.8	212.8	252.8
ADPGK	1776.7	1702.9	1254.1	2485.3	1642.5	1571.4	1528	1587.6	1501.2	1538.2	2730.8	1951.7	2868.7	2957.9	2162.5	2010	2367.1	2384.1	2602.1	3151.9	2431.1	2644.2	1943.7
ADPRH	65.4	34.5	33.1	35.2	35.7	74.2	133.4	22.4	65.3	141.8	80.5	26	31.7	18.9	13.7	24.8	10.6	16.6	13.7	26.9	27	22	130.7
ADPRM	252.5	315.1	246.3	166.9	132.6	483.6	256.5	230.8	224.6	252.5	189.4	214.1	204.3	162.1	269.8	280.3	256.9	206	221.9	185.7	253.3	157.9	188.4
ADRA1A	22.175	22.225	33.3	21.825	30.9	28.275	15.775	19.425	43.075	24.625	26.3	30.025	39.5	12.25	11.2	34.175	20.55	22.125	24.375	28.7	26.975	26.525	28.075
ADRA1B	16.8	3.8	7.7	5.8	24.7	40.7	7.8	37.3	23.1	18	35.7	29.1	34.7	38.6	22	43.9	45	60.2	3.9	33.8	18	15.7	50.8
ADRA1D	33.2	42.75	23	25.45	29.55	20.9	47.8	23.75	58.7	30.45	32.25	27.55	32.2	18.75	14.3	16	42.9	11.55	13	43.55	31.55	34.8	20.3
ADRA2A	297.9	590.6	1442.5	298	653.1	413.7	550.8	378.5	244.8	282.3	294.6	624.4	118.1	201.4	950.7	246.9	444.9	231.8	204.6	375.2	192.3	196.8	326.7
ADRA2B	102.4	180.7	78.1	26	144.8	33	13.3	108	115.7	50.5	106.2	66.4	79.5	102.1	65.7	30.6	42.1	71.6	62.1	40.9	74.3	29.5	32.2
ADRA2C	57.4	64.9	64.5	16.2	90.6	159.1	144.2	87.1	182.2	166.1	115.3	51.7	72.9	42.5	73	71.5	150.3	47	142	67.5	108	98.1	138.2
ADRB1	2.1	35.7	10.3	7.4	7.4	32.9	6	60.1	13.4	46.5	11.3	13.4	7.2	4.6	5.8	4.3	11	16.3	9.9	8.4	6.4	10.5	40.6
ADRB2	294.2	415.4	792.8	284.6	392	561.4	213.5	500	428.6	207	344.9	986.2	441	541.8	580.3	472	431.8	440.2	467.1	427.5	778.6	978.1	434
ADRB3	18.8	36.05	23.45	43.9	46.9	23.65	24.95	21.25	25.4	44.4	36.7	13.7	24.5	16.65	25.05	13.25	27.1	12.25	11.3	16.8	16.05	13.45	63.45
ADRBK1	388.433333333333	401.733333333333	321.933333333333	398.066666666667	336.933333333333	307.266666666667	275.033333333333	393.2	438.833333333333	428.7	338.366666666667	232.866666666667	386.966666666667	261.566666666667	263.433333333333	334.4	232.733333333333	237.4	255.266666666667	346.466666666667	271.266666666667	303.4	477
